ID,Category,Type,Difficulty,Question / Statement,Created By,번역,한국인_적합도,분류_이유,출제_추천
7478,General Knowledge,Multiple Choice,Easy,What is the name of the antagonist group in Danganronpa Another Episode: Ultra Despair Girls?,Scootakip,단간론파 Another Episode 울트라 절망 소녀들에 등장하는 적대 그룹의 이름은 무엇인가요?,전문/마니아,특정 게임·콘텐츠의 세부 정보를 알아야 풀 수 있습니다.,조건부
7477,Entertainment: Video Games,True / False,Easy,"In the game ""Destiny,"" the three subclasses of the Hunter are Bladedancer, Nightstalker, and Sunsinger.",Danyalson,"게임 ""Destiny""에서 Hunter의 세 가지 하위 클래스는 Bladedancer, Nightstalker 및 Sunsinger입니다.",전문/마니아,특정 게임의 캐릭터·설정·플레이 지식을 알아야 풀 수 있습니다.,조건부
7475,Entertainment: Video Games,Multiple Choice,Medium,"In the game ""Dead By Daylight,"" which character starts with the perk ""Bond"".",Danyalson,Dead by Daylight에서 'Bond' 특전을 기본으로 가진 캐릭터는 누구인가요?,전문/마니아,특정 게임의 캐릭터·설정·플레이 지식을 알아야 풀 수 있습니다.,조건부
7471,Entertainment: Video Games,Multiple Choice,Easy,Who in this list is one of the co-founders of Valve?,LordGrabby,이 목록에 있는 Valve의 공동 창립자는 누구인가요?,전문/마니아,특정 게임의 캐릭터·설정·플레이 지식을 알아야 풀 수 있습니다.,조건부
7468,Science & Nature,Multiple Choice,Hard,Where in the human body is the Pineal Gland located?,Kei314,송과선은 인체의 어디에 위치합니까?,일반,한국의 과학 교육과정이나 보편적인 자연과학 상식입니다.,조건부
7464,Entertainment: Video Games,True / False,Easy,Super Mario Bros. was the first video game ever created.,Frostuh,슈퍼 마리오 브라더스(Super Mario Bros.)는 인류 최초의 비디오 게임이었습니다.,전문/마니아,특정 게임의 캐릭터·설정·플레이 지식을 알아야 풀 수 있습니다.,조건부
7462,Science: Computers,Multiple Choice,Medium,What was Bitcoin's block size limit in 2010?,mayne,2010년 비트코인의 블록 크기 제한은 얼마였습니까?,전문/마니아,컴퓨터 구조·소프트웨어에 관한 기술 지식이 필요한 문제입니다.,조건부
7461,Science: Mathematics,Multiple Choice,Medium,At what temperature does temp in °C equal temp in °F?,mayne,°C 단위의 온도는 °F 단위의 온도와 동일합니까?,전문/마니아,고급 수학 개념이나 수학사 지식이 필요한 문제입니다.,조건부
7457,History,Multiple Choice,Easy,Which game was the Game of the Year in 2018?,Melt0x,2018년 올해의 게임은 어떤 게임이었나요?,전문/마니아,특정 게임·콘텐츠의 세부 정보를 알아야 풀 수 있습니다.,조건부
7454,Entertainment: Video Games,Multiple Choice,Medium,Who are the two protagonists of the game Yakuza 0?,Evilstuff,Yakuza 0 게임의 두 주인공은 누구인가요?,전문/마니아,특정 게임의 캐릭터·설정·플레이 지식을 알아야 풀 수 있습니다.,조건부
7453,Entertainment: Japanese Anime & Manga,Multiple Choice,Easy,What is Gatomon's name in the original Japanese version of Digimon Adventure?,TalkyPup,디지몬 어드벤처 일본판 원작에서 가토몬의 이름은 무엇인가요?,전문/마니아,특정 애니메이션·만화의 인물이나 세부 내용을 알아야 풀 수 있습니다.,조건부
7452,Entertainment: Music,Multiple Choice,Medium,"The letters in the name of the band ""TWRP"" stand for what?",Andech,"밴드 ""TWRP""의 이름에 있는 글자는 무엇을 의미합니까?",전문/마니아,특정 가수·밴드·음반의 세부 이력을 알아야 풀 수 있습니다.,조건부
7449,Entertainment: Video Games,Multiple Choice,Easy,"In ""A Hat in Time"", what must Hat Kid collect to finish a level",Thesandwichcake,"""A Hat in Time""에서 Hat Kid가 레벨을 완료하려면 무엇을 수집해야 할까요?",전문/마니아,특정 게임의 캐릭터·설정·플레이 지식을 알아야 풀 수 있습니다.,조건부
7445,Entertainment: Video Games,Multiple Choice,Easy,"In World of Warcraft, What was the name of the spell that caused a plague that famously killed millions of players in 2005?",TheIllegalGuy,월드 오브 워크래프트에서 2005년에 수백만 명의 플레이어를 죽인 것으로 유명한 전염병을 일으킨 주문의 이름은 무엇인가요?,전문/마니아,특정 게임의 캐릭터·설정·플레이 지식을 알아야 풀 수 있습니다.,조건부
7442,Entertainment: Video Games,Multiple Choice,Easy,"In World of Warcraft, What was the original level cap?",TheIllegalGuy,월드 오브 워크래프트의 원래 레벨 제한은 무엇인가요?,전문/마니아,특정 게임의 캐릭터·설정·플레이 지식을 알아야 풀 수 있습니다.,조건부
7436,Entertainment: Video Games,Multiple Choice,Medium,"In ""World of Warcraft,"" what dragon appears in the human guise of Lord Victor Nefarius?",TheIllegalGuy,"""월드 오브 워크래프트""에서 빅터 네파리우스 경의 인간 모습으로 등장하는 용은 무엇인가요?",전문/마니아,특정 게임의 캐릭터·설정·플레이 지식을 알아야 풀 수 있습니다.,조건부
7431,Entertainment: Television,Multiple Choice,Medium,Who was the original voice actor of Shaggy Rogers in Scooby-Doo?,ThePhatMonstah,스쿠비두에서 샤기 로저스의 원래 성우는 누구인가요?,전문/마니아,특정 영화·방송 작품의 인물이나 세부 내용을 알아야 풀 수 있습니다.,조건부
7422,Entertainment: Video Games,Multiple Choice,Hard,What are the chances of being dealt a Royal Flush within Poker/Video Poker?,ZemkoStrik,포커/비디오 포커에서 로얄 플러쉬(Royal Flush)를 당할 확률은 얼마나 됩니까?,전문/마니아,특정 게임의 캐릭터·설정·플레이 지식을 알아야 풀 수 있습니다.,비추천
7420,Science & Nature,True / False,Medium,Polaris is the brightest star in the northern hemisphere night sky.,derakderantick,북극성은 북반구 밤하늘에서 가장 밝은 별이다.,일반,한국의 과학 교육과정이나 보편적인 자연과학 상식입니다.,추천
7417,Science & Nature,True / False,Easy,Great Whites sometimes perform the bump-and-bite attack (a test bite) on victims.,Mogul,백상아리는 때때로 피해자에게 부딪혀 물기 공격(시험 물기)을 수행합니다.,일반,한국의 과학 교육과정이나 보편적인 자연과학 상식입니다.,추천
7412,General Knowledge,True / False,Easy,"In architecture, a ""pecklesteiner"" is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",bumfreeze,"건축에서 ""pecklesteiner""는 닫혔을 때 서로 겹치는 문 세트를 말하며 단일 열쇠 구멍을 통해 잠글 수 있습니다.",일반,한국의 일반 교육과정이나 보편 상식으로 접할 수 있는 문제입니다.,추천
7411,Entertainment: Video Games,Multiple Choice,Medium,Which company developed the MMO Spiral Knights (2011)?,Koined,MMO 스파이럴 나이츠(2011)를 개발한 회사는 어디인가요?,전문/마니아,특정 게임의 캐릭터·설정·플레이 지식을 알아야 풀 수 있습니다.,조건부
7408,Geography,Multiple Choice,Medium,Which of these countries is not written in its native language?,bumfreeze,다음 중 모국어로 쓰여 있지 않은 국가는 어디인가요?,일반,한국의 교육과정이나 세계지리 상식으로 접할 수 있는 문제입니다.,조건부
7406,Entertainment: Books,Multiple Choice,Medium,"Which poet wrote ""The Ballad of Reading Gaol"" whilst imprisoned for being gay?",bumfreeze,"동성애자라는 이유로 투옥된 동안 ""독서 감옥의 발라드""를 쓴 시인은 누구인가요?",전문/마니아,특정 문학·공연 작품의 작가나 세부 내용을 알아야 풀 수 있습니다.,조건부
7405,Entertainment: Board Games,Multiple Choice,Medium,"In poker, ""EV"" means what?",bumfreeze,"포커에서 ""EV""는 무엇을 의미하나요?",전문/마니아,특정 보드게임의 규칙이나 구성요소를 알아야 풀 수 있습니다.,조건부
7404,History,Multiple Choice,Medium,"Who famously coined the phrase ""I think, therefore I am""?",bumfreeze,"""나는 생각한다, 고로 존재한다""라는 유명한 말을 만든 사람은 누구인가요?",일반,세계사 교육이나 일반 교양으로 접할 수 있는 역사 문제입니다.,추천
7402,Sports,Multiple Choice,Medium,What city did the Lakers represent before relocating to Los Angeles?,keper11,레이커스가 로스앤젤레스로 이전하기 전에 어떤 도시를 대표했습니까?,전문/마니아,특정 종목의 선수·구단·경기 기록을 알아야 풀 수 있습니다.,조건부
7398,Entertainment: Board Games,True / False,Easy,The top human players can easily beat the top computers at chess,tabarjack,최상위 인간 체스 선수들은 최상위 컴퓨터를 쉽게 이길 수 있습니다.,전문/마니아,특정 보드게임의 규칙이나 구성요소를 알아야 풀 수 있습니다.,조건부
7397,Entertainment: Board Games,True / False,Easy,"When setting up a chess board, the king is placed on a square of his own color.",tabarjack,체스판을 세울 때 킹은 자신의 색깔에 맞는 정사각형 위에 놓입니다.,전문/마니아,특정 보드게임의 규칙이나 구성요소를 알아야 풀 수 있습니다.,조건부
7395,Entertainment: Board Games,Multiple Choice,Easy,"In chess, which is a characteristic of the King's Gambit?",tabarjack,체스에서 King's Gambit의 특징은 무엇인가요?,전문/마니아,특정 보드게임의 규칙이나 구성요소를 알아야 풀 수 있습니다.,조건부
7394,Entertainment: Board Games,Multiple Choice,Medium,Who was the first official world chess champion?,tabarjack,최초의 공식 세계 체스 챔피언은 누구인가요?,전문/마니아,특정 보드게임의 규칙이나 구성요소를 알아야 풀 수 있습니다.,조건부
7393,Entertainment: Board Games,Multiple Choice,Medium,Who was world chess champion between 1894 and 1921,tabarjack,1894년부터 1921년까지 세계 체스 챔피언은 누구인가요?,전문/마니아,특정 보드게임의 규칙이나 구성요소를 알아야 풀 수 있습니다.,조건부
7392,Entertainment: Video Games,Multiple Choice,Medium,"Which of these is not one of Dracula's relics found in the video game ""Castlevania II: Simon's Quest""?",LaserScheme,"다음 중 비디오 게임 ""Castlevania II: Simon's Quest""에서 발견된 드라큘라의 유물이 아닌 것은 무엇인가요?",전문/마니아,특정 게임의 캐릭터·설정·플레이 지식을 알아야 풀 수 있습니다.,조건부
7391,General Knowledge,True / False,Medium,Crystal Pepsi was first sold in US markets in 1993.,LaserScheme,Crystal Pepsi는 1993년 미국 시장에서 처음 판매되었습니다.,해외특화,특정 외국의 생활문화 경험이 있어야 유리한 문제입니다.,비추천
7390,Entertainment: Video Games,True / False,Medium,"The edutainment video game series character, Carmen Sandiego, is partially named after Brazilian actress, Carmen Miranda.",LaserScheme,에듀테인먼트 비디오 게임 시리즈 캐릭터인 카르멘 산디에고(Carmen Sandiego)는 부분적으로 브라질 여배우 카르멘 미란다(Carmen Miranda)의 이름을 따서 명명되었습니다.,전문/마니아,특정 게임의 캐릭터·설정·플레이 지식을 알아야 풀 수 있습니다.,조건부
7389,Science & Nature,Multiple Choice,Medium,What is the lowest layer of the Earth's atmosphere named?,LaserScheme,지구 대기의 가장 낮은 층의 이름은 무엇인가요?,일반,한국의 과학 교육과정이나 보편적인 자연과학 상식입니다.,추천
7388,Entertainment: Video Games,Multiple Choice,Medium,"Which of these symbols can be seen on the shirt of the 1993 video game character, Bubsy T. Bobcat?",LaserScheme,다음 중 1993년 비디오 게임 캐릭터 Bubsy T. Bobcat의 셔츠에서 볼 수 있는 기호는 무엇인가요?,전문/마니아,특정 게임의 캐릭터·설정·플레이 지식을 알아야 풀 수 있습니다.,조건부
7385,Vehicles,Multiple Choice,Medium,What manufacturer made the car used in Back to the Future?,RandomX,백 투 더 퓨처에 사용된 자동차를 만든 제조업체는 어디인가요?,일반,한국에서도 접할 수 있는 자동차와 교통수단 상식입니다.,추천
7384,Sports,Multiple Choice,Hard,Etihad Stadium is the home stadium for which team?,RandomX,에티하드 스타디움은 어느 팀의 홈구장인가요?,전문/마니아,특정 종목의 선수·구단·경기 기록을 알아야 풀 수 있습니다.,비추천
7383,Entertainment: Musicals & Theatres,Multiple Choice,Easy,"Who wrote the musical ""Hamilton""?",21rbruce,뮤지컬 '해밀턴'을 쓴 사람은 누구인가요?,전문/마니아,특정 문학·공연 작품의 작가나 세부 내용을 알아야 풀 수 있습니다.,조건부
